,bldg_Building_gml_id,damage_value_building,damage_value_contents,damage_value_total
13145,bldg_051eeaaa-f9f7-45ed-8b42-a83800238f99,0.0,0.0,0.0
13146,bldg_2d26ac4a-29c9-4f29-b8da-006916df2051,0.0,0.0,0.0
13147,bldg_2291cf98-d6a1-45be-817d-d7c3397c2985,0.0,0.0,0.0
13148,bldg_2f683c11-9bf9-4ef9-a192-8187291ee927,0.0,0.0,0.0
13149,bldg_a0158f04-87f2-4c30-9598-83c9a51a98a1,0.0,0.0,0.0
13150,bldg_2ff76b2f-7ecf-47d4-b159-e64d79117218,0.0,0.0,0.0
13151,bldg_c9eceeb5-9f51-4002-979b-601ef70aeb54,0.0,0.0,0.0
13152,bldg_2c306444-7f8e-4b8d-b5a8-eb16561d03b1,0.0,0.0,0.0
13153,bldg_65933f6a-8ab6-4bbc-b088-97a270555279,0.0,0.0,0.0
13154,bldg_4a5cd764-2543-4365-b441-391d9ab3ee8d,0.0,0.0,0.0
13155,bldg_dd79a95d-5e7a-413f-ab19-a35db546ef0b,0.0,0.0,0.0
13156,bldg_0f6f43ce-5087-4795-9d85-2d8debd79583,0.0,0.0,0.0
13157,bldg_df9637c6-6902-4883-8611-229e1bbfb174,0.0,0.0,0.0
13158,bldg_1417fcbd-fe0d-41a4-809a-da5ac70611ce,0.0,0.0,0.0
13159,bldg_d8434ecb-0e33-4705-bece-0b9795f0ae74,0.0,0.0,0.0
13160,bldg_75d60be0-338d-4557-be09-f42c557a7c75,0.0,0.0,0.0
13161,bldg_caf8469b-f159-4415-b43f-189d18a0d0b5,0.0,0.0,0.0
13162,bldg_afd566fa-b0d9-4669-9eda-85f4c0bdb19d,0.0,0.0,0.0
13163,bldg_e0d0db3a-0751-445f-8db2-fbad10dd11f1,0.0,0.0,0.0
13164,bldg_810652e8-f8b5-4e39-97da-0bbcef4f637b,0.0,0.0,0.0
13165,bldg_e6931b7f-e13a-4721-b7d9-1a5559d5c09b,0.0,0.0,0.0
13166,bldg_874d68da-d74f-4ed1-ac14-e90896ab68ce,0.0,0.0,0.0
13167,bldg_346e9bbe-debf-46b7-ae70-c69ba45edc8a,0.0,0.0,0.0
13168,bldg_0b7ee028-2165-4620-be2b-643726a1be9c,0.0,0.0,0.0
13169,bldg_38509573-6891-4ecf-a929-2093fdb379d5,0.0,0.0,0.0
13170,bldg_b413699e-e7a8-4797-9dbc-14606735db71,0.0,0.0,0.0
13171,bldg_ebc524b0-ecdc-446c-96b9-7cffabbc946b,0.0,0.0,0.0
13172,bldg_10e7c21c-7bcc-4993-8731-ef88ef00fd05,0.0,0.0,0.0
13173,bldg_08781b17-9a7f-4a42-9111-74f76ba06bc2,0.0,0.0,0.0
13174,bldg_e51ee661-bb62-47f7-af27-195c717fa7ac,0.0,0.0,0.0
13175,bldg_cefc6611-49b5-4a0f-ac5f-cb729a50065f,0.0,0.0,0.0
13176,bldg_4b05b686-cae3-4f0c-8bb1-dec5115c2d52,0.0,0.0,0.0
13177,bldg_b3c0f984-c5be-48fd-a909-397e283c3a53,0.0,0.0,0.0
13178,bldg_47f41008-656d-4b58-ad9c-a119952761a8,0.0,0.0,0.0
13179,bldg_040eb450-ce9e-4735-97dc-dd2c53aa352d,0.0,0.0,0.0
13180,bldg_106acbd5-0d23-4b22-9507-3c8df5212b7f,0.0,0.0,0.0
13181,bldg_1c4493c1-3d98-40d1-9dbb-76e0f5fbb859,0.0,0.0,0.0
13182,bldg_c12ea43d-3549-46e9-94f5-36f8ad02620a,0.0,0.0,0.0
13183,bldg_d19c8804-17eb-4e99-93fc-78e27e4e2ab7,0.0,0.0,0.0
13184,bldg_2e014dca-8b05-46b9-a40b-a17c1a67cc7d,0.0,0.0,0.0
13185,bldg_31502c7f-3165-47dc-ac24-af9c2461bd4d,0.0,0.0,0.0
13186,bldg_5b747673-81bb-4a17-8ff2-f3b23caa7860,0.0,0.0,0.0
13187,bldg_61ecc53a-e27b-43f2-b5b6-6d69f65e10b7,0.0,0.0,0.0
13188,bldg_e6bb6e93-4fc1-49ec-b31d-39e7735b75f9,0.0,0.0,0.0
13189,bldg_c8467a90-08c5-45a5-840b-497ca1575736,0.0,0.0,0.0
13190,bldg_a76ec40c-3d27-4b69-8475-b18bf9a326b0,0.0,0.0,0.0
13191,bldg_7947dcdb-2383-4841-9a39-97b19431ef27,0.0,0.0,0.0
13192,bldg_c61c1b32-3f19-49a9-b795-37c924b27d98,0.0,0.0,0.0
13193,bldg_dc07c778-1891-4ed2-8a7a-f765e70b5645,0.0,0.0,0.0
13194,bldg_b6e0f102-4003-445d-afaf-1d9ec5af6b2a,0.0,0.0,0.0
13195,bldg_d1a37ceb-159e-4477-bf26-38b0e2886a55,0.0,0.0,0.0
13196,bldg_28ea8de2-950c-4bc7-ac24-18ca7aa481be,0.0,0.0,0.0
13197,bldg_d2c76fe7-a4e6-40f4-8fb8-e7c71f73acd8,0.0,0.0,0.0
13198,bldg_c1b62a63-1027-4f67-b8ee-b612218569e6,0.0,0.0,0.0
13199,bldg_9f07058c-712a-4a20-9191-4259fcd6a54e,0.0,0.0,0.0
13200,bldg_73d2aadd-a59f-4666-a80c-4e95c164cf5f,0.0,0.0,0.0
13201,bldg_94077880-4aa9-4df2-a8b0-481a17cc70eb,0.0,0.0,0.0
13202,bldg_1a1459d4-3a45-4f28-93f5-ea7c96d6dbde,0.0,0.0,0.0
13203,bldg_b4a6390a-821d-4afa-ab2c-efcada02ee89,0.0,0.0,0.0
13204,bldg_d3f4b4ec-efb2-4aae-aa85-436d67a5d735,0.0,0.0,0.0
13205,bldg_5f223b66-afde-42e0-930b-ec73e5cdde65,0.0,0.0,0.0
13206,bldg_14402683-122f-479e-8d9d-cc222deae0c6,0.0,0.0,0.0
13207,bldg_d9ef25b9-64e5-4b71-b244-2641b40d0f6c,0.0,0.0,0.0
13208,bldg_08dcff6a-d178-419c-843c-a1f92cd69c8e,0.0,0.0,0.0
13209,bldg_a6cbb96a-90f9-4f59-b5ca-2c51b98d3f71,0.0,0.0,0.0
13210,bldg_43bc0325-7969-4250-95f7-a5861bc0da7c,0.0,0.0,0.0
13211,bldg_281238bc-bfbc-4bfd-88a2-35b56601c7e3,0.0,0.0,0.0
13212,bldg_3b64ab29-e03c-4694-8eba-b009ad395778,0.0,0.0,0.0
13213,bldg_c67c215f-b5ed-4eeb-9e45-7b094596107e,0.0,0.0,0.0
13214,bldg_e0d3d5ef-b498-4152-9a08-d994089633fe,0.0,0.0,0.0
13215,bldg_929df402-2ae2-4fc6-8760-9a2a3c1aa61f,0.0,0.0,0.0
13216,bldg_4ad5f34f-d62a-42ee-9a50-8ccf4a5531f3,0.0,0.0,0.0
13217,bldg_1f974983-60d0-4a78-9a3d-029ad25a0129,0.0,0.0,0.0
13218,bldg_7de8af89-59fe-434a-839a-6f993e2dc656,0.0,0.0,0.0
13219,bldg_97038000-3959-4c9e-a096-95b6aca6cc99,0.0,0.0,0.0
13220,bldg_13db150b-b4dc-43db-9d10-1e7407e706b4,0.0,0.0,0.0
13221,bldg_b9ddf451-3b13-4f33-a45d-ddc0f509de6c,0.0,0.0,0.0
13222,bldg_e3261499-80c7-4615-9414-14db513153e8,0.0,0.0,0.0
13223,bldg_0ea63843-b00b-4403-9b8f-85564492aaac,0.0,0.0,0.0
13224,bldg_bafde956-7a4f-4ce7-9d01-64ce5e246ca8,0.0,0.0,0.0
13225,bldg_99f429d0-8f2a-4629-a052-801f03727ff7,0.0,0.0,0.0
13226,bldg_d14f9b37-094c-4a55-9016-b4bbff4a337a,0.0,0.0,0.0
13227,bldg_515ee7e3-8287-4c73-89f1-534943f64a35,0.0,0.0,0.0
13228,bldg_904d29b6-09ea-4387-8237-5ecd423dc9f0,0.0,0.0,0.0
13229,bldg_897c279a-f4e2-48a1-80b1-af513d1f6c4b,0.0,0.0,0.0
13230,bldg_1046120e-e8b0-48fd-b51a-58acaec77068,0.0,0.0,0.0
13231,bldg_32c401a3-327e-40bc-afda-ade405a52ce9,0.0,0.0,0.0
13232,bldg_6f98b5b3-9868-4183-8566-4ef9874948d0,0.0,0.0,0.0
13233,bldg_30d7d4b8-ecbe-4d49-ba95-d62054ea8d82,0.0,0.0,0.0
13234,bldg_9340161b-0b72-41ae-953b-12b52fe724ac,0.0,0.0,0.0
13235,bldg_d01bfe2b-fd96-485b-87a9-a2b2157becca,0.0,0.0,0.0
13236,bldg_687f7145-69a1-42ca-8dce-62fc0bdae4ae,0.0,0.0,0.0
13237,bldg_fb435683-2360-4e06-bfaf-6dd5c36ce6cc,0.0,0.0,0.0
13238,bldg_eebce299-637c-4a6c-95a1-f32b6f0ad0b2,0.0,0.0,0.0
13239,bldg_4a6339f9-c0be-4348-9d71-472c345f1017,0.0,0.0,0.0
13240,bldg_dbe77d85-0bfb-483e-9500-423e9468d107,0.0,0.0,0.0
13241,bldg_a889d03e-fb1e-49af-ba1e-2583b86d62ea,0.0,0.0,0.0
13242,bldg_823aa7fb-f032-419b-8b6d-2c82ac75e957,0.0,0.0,0.0
13243,bldg_31b67299-a2cd-436c-9fd4-cd4c92abcbc2,0.0,0.0,0.0
13244,bldg_54d9fe9d-c499-40fa-8e8e-038916d1d393,0.0,0.0,0.0
13245,bldg_d6f7ef3a-cacf-4e2f-80a1-2a5f74dc236e,0.0,0.0,0.0
13246,bldg_d50286dd-fab6-404b-b160-1560dcd98ae3,0.0,0.0,0.0
13247,bldg_f837b43a-7a05-46bf-b589-74e5d23ea641,0.0,0.0,0.0
13248,bldg_7e351eba-8dae-4edd-8e03-e695e944cd72,0.0,0.0,0.0
13249,bldg_861c245b-ee59-40e5-bdc9-6bb15840d84e,0.0,0.0,0.0
13250,bldg_46e73a16-c3ae-46b2-a1f4-a228220de04e,0.0,0.0,0.0
13251,bldg_e26a7c82-cb13-4b9c-96a2-8fc8008d7191,0.0,0.0,0.0
13252,bldg_197d7327-4357-4c90-af7d-bfd33e1c6370,0.0,0.0,0.0
13253,bldg_ea3e64c6-ca1d-43dc-ac60-607821631b22,0.0,0.0,0.0
13254,bldg_73b5aecf-4dca-44bf-a1f7-b25c5e27ea3f,0.0,0.0,0.0
13255,bldg_3b2bb076-6668-4c04-97a6-4d8aa6309974,0.0,0.0,0.0
13256,bldg_1858d003-3681-4570-b8d6-93629f98c8fb,0.0,0.0,0.0
13257,bldg_771d2b65-1675-4f23-a30c-e5c583d2a008,0.0,0.0,0.0
13258,bldg_d0e297b5-c886-48b6-a3b4-7a8e2b317e0d,0.0,0.0,0.0
13259,bldg_b3220d5f-f012-4f81-8da3-f797af7db0be,0.0,0.0,0.0
13260,bldg_5a2ebe13-d951-4f3d-a091-e15867514b82,0.0,0.0,0.0
13261,bldg_9bfe38ba-4b1d-4109-8ed6-1fed3ee129df,0.0,0.0,0.0
13262,bldg_bba24290-c0f5-4d0e-b3b6-3d7e5056f631,0.0,0.0,0.0
13263,bldg_2c178ec3-bc02-4040-9573-a10e967d731b,0.0,0.0,0.0
13264,bldg_2c1c3d11-4ef9-46f1-94c2-4594b39bc93e,0.0,0.0,0.0
13265,bldg_141583d4-1d44-42cf-ace5-8ac199d2c095,0.0,0.0,0.0
13266,bldg_6190b07a-37d0-446d-b875-875df477b98c,0.0,0.0,0.0
13267,bldg_783a523a-b506-4b28-834b-06546e756f84,0.0,0.0,0.0
13268,bldg_c5e3a904-bec5-40d1-bb37-6ad09a6ad14d,0.0,0.0,0.0
13269,bldg_8a067706-7a8e-47ac-8207-e6cff4e8678a,0.0,0.0,0.0
13270,bldg_ca36b67c-6598-4dec-be96-c6193e01d105,0.0,0.0,0.0
13271,bldg_ec30740a-24bf-4bbc-b047-d4e065de5da1,0.0,0.0,0.0
13272,bldg_75290caf-2212-49c4-bb79-851810319a3b,0.0,0.0,0.0
13273,bldg_a399e8dc-cf20-412d-a09f-a3429179a68e,0.0,0.0,0.0
13274,bldg_0e3e9609-b1a1-4498-92b5-376249db26d1,0.0,0.0,0.0
13275,bldg_fd4d74d3-f59b-4c2d-84db-3d572aee43a1,0.0,0.0,0.0
13276,bldg_8ab3160a-8500-42e9-85a7-7a980e9ac57c,0.0,0.0,0.0
13277,bldg_c7fe0075-d060-4554-95b2-a860e3d0ed65,0.0,0.0,0.0
13278,bldg_081fbe73-59ca-4150-8eda-a83010e03c1b,0.0,0.0,0.0
13279,bldg_5c67f1e6-a043-4da2-8a41-fc7767887557,0.0,0.0,0.0
13280,bldg_26f570cc-41f4-4c3d-b967-4aa75b2c038a,0.0,0.0,0.0
13281,bldg_dace35fc-3a18-43ef-89a3-faf64f2b01bd,0.0,0.0,0.0
13282,bldg_4086c36b-ffa2-4471-8b38-9f7cf3dcbd77,0.0,0.0,0.0
13283,bldg_71496ab5-37c2-4725-a2bb-d8c61c3869c1,0.0,0.0,0.0
13284,bldg_bc594780-efab-4d38-95b8-6246a11dcb11,0.0,0.0,0.0
13285,bldg_541a1997-afe3-4cff-a8ac-f793aed7fe22,0.0,0.0,0.0
13286,bldg_1fcd1a0d-26bb-47ff-83a6-c8cdf1cc4a09,0.0,0.0,0.0
13287,bldg_d7e662cd-4cca-4fa5-b017-e5bf53dc88ee,0.0,0.0,0.0
13288,bldg_19ed509e-c632-4ba5-a907-78c6e28aa698,0.0,0.0,0.0
13289,bldg_e00cbd47-19bb-48a5-8329-75970a0cc889,0.0,0.0,0.0
13290,bldg_e8d6768a-72bd-40f6-aed5-600c5e395d42,0.0,0.0,0.0
13291,bldg_98c7dd67-a19a-489e-82cb-c12f352ea5b8,0.0,0.0,0.0
13292,bldg_3d653c3e-4c94-4699-8304-2ff028ed4a9f,0.0,0.0,0.0
13293,bldg_d3711e6e-aa43-4225-b854-e781ad430298,0.0,0.0,0.0
13294,bldg_22a5fd50-9eb5-4a98-91f1-b526b8c0b40b,0.0,0.0,0.0
13295,bldg_ec2c712b-ff4a-4a76-8f5b-b91d60a0ddce,0.0,0.0,0.0
13296,bldg_3b609a4f-a0c7-4b36-b0af-813ce2fd6d8b,0.0,0.0,0.0
13297,bldg_bd669a28-9c10-48e5-a8e1-28583eedb4a0,0.0,0.0,0.0
13298,bldg_edb2d43c-c3fa-439a-b646-89998fb93fcd,0.0,0.0,0.0
13299,bldg_5125a4b7-5510-4415-a137-9a70897cf743,0.0,0.0,0.0
13300,bldg_421924ac-6988-4d98-939d-c1f85ffbe5ec,0.0,0.0,0.0
13301,bldg_601f3125-69f0-422b-8c44-e9c4185194a0,0.0,0.0,0.0
13302,bldg_367ec86e-87c2-45bf-ae44-88a8fc4bc0e4,0.0,0.0,0.0
13303,bldg_c389b48b-c1d1-4e6b-9761-329a5ba6f948,0.0,0.0,0.0
13304,bldg_c378978b-f43c-4985-b732-31753d6ccbfd,0.0,0.0,0.0
13305,bldg_92cbc1b9-ee12-42ed-b73d-7a3b74fbfbc9,0.0,0.0,0.0
13306,bldg_b7132ceb-e0da-47ce-ad52-6a6020209dd9,0.0,0.0,0.0
13307,bldg_4a4a84d8-c276-413f-b42c-92067c00ec1c,0.0,0.0,0.0
13308,bldg_fbd1b8cf-f660-4f69-9f8e-86bf598221c4,0.0,0.0,0.0
13309,bldg_2ddf1e1e-a3f7-46b0-9f4e-825ef9c63364,0.0,0.0,0.0
13310,bldg_897549db-fac3-4f25-a195-45f5e7798c40,0.0,0.0,0.0
13311,bldg_a5465e10-725b-4d80-a72f-a274d217cfcf,0.0,0.0,0.0
13312,bldg_ae2fe487-569d-40af-a65d-9529db216539,0.0,0.0,0.0
13313,bldg_10e98857-5789-4831-91ce-9a21e974cb6e,0.0,0.0,0.0
13314,bldg_75a715ef-4926-41ae-a19d-18731759be9a,0.0,0.0,0.0
13315,bldg_148568fb-a187-4ec4-89c8-bf56e3fcf7b9,0.0,0.0,0.0
13316,bldg_21315dad-293b-4663-92b5-1918eb198af1,0.0,0.0,0.0
13317,bldg_716d4e3b-47e2-420b-8f25-fd67ba6c6d17,0.0,0.0,0.0
13318,bldg_68338aed-f214-4a46-9a58-93bda84bb074,0.0,0.0,0.0
13319,bldg_579f1688-c465-46f7-a361-30fae7317226,0.0,0.0,0.0
13320,bldg_6ff3d97a-3865-4286-947a-8f9aa884cc5c,0.0,0.0,0.0
13321,bldg_2e7142a7-9515-4371-bc54-2f101eb54357,0.0,0.0,0.0
13322,bldg_0725c35e-770c-42f6-86d1-49e8beb7419b,0.0,0.0,0.0
13323,bldg_d458db12-1b9d-4d3f-936e-ae6ef1ff950b,0.0,0.0,0.0
13324,bldg_8f6c7f5b-c609-4d85-a36e-0540c9a9d5d2,0.0,0.0,0.0
13325,bldg_29f1cf9d-5086-45bf-98cd-165314c09a11,0.0,0.0,0.0
13326,bldg_6a1bd2ea-f90f-4dd7-af63-ac684ac9449d,0.0,0.0,0.0
13327,bldg_61090e5d-28cf-469e-b714-4b21b2a91965,0.0,0.0,0.0
13328,bldg_fa65fe16-39ed-4437-b27f-84aae50adc4b,0.0,0.0,0.0
13329,bldg_c604fc4a-bb68-408b-b5f9-ec76c920e531,0.0,0.0,0.0
13330,bldg_b3081f5c-6b7c-4aaf-bef7-4a3db11f1488,0.0,0.0,0.0
13331,bldg_1c3a1dae-16b1-4874-8a07-2e6ce3789800,0.0,0.0,0.0
13332,bldg_47dfd67c-1766-486b-8b58-0c226b3447b7,0.0,0.0,0.0
13333,bldg_d21f13e3-2e29-4692-b550-7c0a052e7954,0.0,0.0,0.0
13334,bldg_3feb7d99-19d6-4aaf-b248-c3502c898e44,0.0,0.0,0.0
13335,bldg_0bb6d7ed-ca56-4539-93d2-babe5a245106,0.0,0.0,0.0
13336,bldg_36e73e26-062b-4660-abaf-59feb0d059fb,0.0,0.0,0.0
13337,bldg_9a66a60a-cc1f-4589-a57c-ca8ba25832f1,0.0,0.0,0.0
13338,bldg_fdd9c4cb-d22f-4de8-9295-f56c15b4b709,0.0,0.0,0.0
13339,bldg_27899e34-5c94-4550-927c-b70964e92a41,0.0,0.0,0.0
13340,bldg_35bfd4aa-c432-4644-abbf-c4da0d87dbd6,0.0,0.0,0.0
13341,bldg_87cab47f-e9c5-4a46-bee6-92ea55e5a19c,0.0,0.0,0.0
13342,bldg_73d5fca1-c64f-4a20-8da2-b83e9c305920,0.0,0.0,0.0
13343,bldg_ae520b27-c7d8-406c-9526-029240f14615,0.0,0.0,0.0
13344,bldg_b1d8eed2-4b6c-46d7-8a79-c91dc2157b83,0.0,0.0,0.0
13345,bldg_50a28013-6016-452b-a63d-4c1969a19bf8,0.0,0.0,0.0
13346,bldg_c1761ddb-97bc-4f78-869f-316d1a171e13,0.0,0.0,0.0
13347,bldg_02f9138e-0e13-4b59-b286-e060b9e14de6,0.0,0.0,0.0
13348,bldg_c4115739-9c30-49a4-a8f8-459f6d54d0b8,0.0,0.0,0.0
13349,bldg_909950f5-f6d4-49e5-8a26-fc287733d90a,0.0,0.0,0.0
13350,bldg_f91790a4-7ba5-4a0d-b8d1-4e8403255811,0.0,0.0,0.0
13351,bldg_1b24bb92-0d21-4505-ae4a-1525b291b438,0.0,0.0,0.0
13352,bldg_dbebc807-f244-4ee9-af27-bd4c55bda878,0.0,0.0,0.0
13353,bldg_28418a80-42df-40b0-9d82-474f06dd43a4,0.0,0.0,0.0
13354,bldg_e0304097-461e-4ba3-8cd2-200b49824b4e,0.0,0.0,0.0
13355,bldg_b6e238b1-85d2-4bb7-aee5-d7a46b926ed6,0.0,0.0,0.0
13356,bldg_863d96a7-b229-4d6b-a621-60aaabc29b04,0.0,0.0,0.0
13357,bldg_b4e3918d-c701-4312-8c94-7661c788d2bf,0.0,0.0,0.0
13358,bldg_8739ab1a-7fc3-4f1f-9baa-b71f62e90082,0.0,0.0,0.0
13359,bldg_53d3cf64-010b-4967-b4bf-df29c41b281c,0.0,0.0,0.0
13360,bldg_526b5ff8-952f-4d80-a5fd-f9b6842876cc,0.0,0.0,0.0
13361,bldg_147c5319-7c72-4b6b-908b-e8d04e503139,0.0,0.0,0.0
13362,bldg_83c90421-fd3b-4324-86b8-200c113ed1d8,0.0,0.0,0.0
13363,bldg_ff5a2677-cb41-440d-b9f2-973ae5a287de,0.0,0.0,0.0
13364,bldg_5ddde61c-3f4b-40a4-9146-333bab92759c,0.0,0.0,0.0
13365,bldg_d546c116-1562-4f84-b794-81d15d1da280,0.0,0.0,0.0
13366,bldg_50d50fee-6414-4829-b66a-57d6252fe8af,0.0,0.0,0.0
13367,bldg_ab9f0f5f-8654-49e4-9623-8d4a0983f717,0.0,0.0,0.0
13368,bldg_4f207317-6146-4339-8fbe-b3369ba04ece,0.0,0.0,0.0
13369,bldg_a03e1517-d9c7-4606-9c5d-60bf99fa4c48,0.0,0.0,0.0
13370,bldg_f6209e2e-1a33-4e8c-aa9b-15f37acf3b43,0.0,0.0,0.0
13371,bldg_5cf52951-94c4-46ce-857f-c60ba543428f,0.0,0.0,0.0
13372,bldg_86966fa8-c054-4a3c-a770-31feb525eb69,0.0,0.0,0.0
13373,bldg_6e7f764e-02df-4b11-b526-1e8b5672654b,0.0,0.0,0.0
13374,bldg_99f34f1e-ba4e-4e9e-be1e-8d413c96b894,0.0,0.0,0.0
13375,bldg_98100fc0-a277-4385-ba9a-3fc6ce74cb64,0.0,0.0,0.0
13376,bldg_46487be8-8aaa-464e-9777-f070b148eb11,0.0,0.0,0.0
13377,bldg_62623020-ee39-4731-89cd-56c98f5e3312,0.0,0.0,0.0
13378,bldg_c0e11a4c-f3bb-4685-9ead-0bd8321e6f5f,0.0,0.0,0.0
13379,bldg_3e99c60c-b75b-4942-88d7-832247ec663c,0.0,0.0,0.0
13380,bldg_2db57a96-c227-4471-8a1d-abdfeee56093,0.0,0.0,0.0
13381,bldg_2f837412-5414-4fe6-8fcc-31271bd71535,0.0,0.0,0.0
13382,bldg_3bf1afb7-41ce-4e15-9e19-6bbfa1494e65,0.0,0.0,0.0
13383,bldg_0ddd4602-d782-48fa-a452-9ae2a5a8d019,0.0,0.0,0.0
13384,bldg_7d52800d-cc9b-4246-9822-49d297be9b37,0.0,0.0,0.0
13385,bldg_2ce9eca9-e407-46d6-9017-538e220a1aa0,0.0,0.0,0.0
13386,bldg_81089c4a-0f77-4328-ba38-a069bb37fa2d,0.0,0.0,0.0
13387,bldg_25fee9af-bef9-4911-b8a8-a911d098fb86,0.0,0.0,0.0
13388,bldg_ff8de7b7-f453-43ea-9ae2-53d8c0b12c32,0.0,0.0,0.0
13389,bldg_ae58c438-86d1-453e-9669-74f82b6fa5dd,0.0,0.0,0.0
13390,bldg_84d200fa-220c-47dc-9d0b-fe03bc595902,0.0,0.0,0.0
13391,bldg_432270bf-7e7f-4e19-9b6b-aef6e289b971,0.0,0.0,0.0
13392,bldg_99c7cda1-5d5f-4f86-913d-569eec59bf6e,0.0,0.0,0.0
13393,bldg_389b5773-4f7b-49a7-b299-2b625584e0b3,0.0,0.0,0.0
13394,bldg_ca431305-b529-432e-92d7-b39868fc8061,0.0,0.0,0.0
13395,bldg_ef105e1c-100b-40a4-833d-11756ca95d86,0.0,0.0,0.0
13396,bldg_2b9e7d30-c0c7-4d9f-bcbb-e1bfe23b1e25,0.0,0.0,0.0
13397,bldg_8b4c37f9-66f7-4a71-8b94-74a1555a64de,0.0,0.0,0.0
13398,bldg_c22a527f-24dd-4611-929d-95a93349bf4d,0.0,0.0,0.0
13399,bldg_54e2c8fc-60cd-4904-b21d-ceb2a112ec20,0.0,0.0,0.0
13400,bldg_ca683744-193d-4945-bd99-7908d07668cd,0.0,0.0,0.0
13401,bldg_f32086f0-0e14-4b31-919d-9fd9f3014dc5,0.0,0.0,0.0
13402,bldg_859d8fdb-167c-4d81-b67d-f3e7fdc66ba7,0.0,0.0,0.0
13403,bldg_1835eebe-4242-4bc9-82d8-d2ebb671c2fe,0.0,0.0,0.0
13404,bldg_d2a6b251-49e6-42d6-b497-657550a096c2,0.0,0.0,0.0
13405,bldg_ee84a5ac-8557-4bec-a5e2-c79e53c27f16,0.0,0.0,0.0
13406,bldg_af3dcf83-befc-4a1a-8a5e-ef6025d9c98b,0.0,0.0,0.0
13407,bldg_2c28bd4c-be5f-45b1-8aa1-d4a528e4f0ca,0.0,0.0,0.0
13408,bldg_332ea0ba-79e0-4d8d-9da6-79fd57884ee2,0.0,0.0,0.0
13409,bldg_1f1eaeba-8c94-406c-ad2d-2ac18b42c277,0.0,0.0,0.0
13410,bldg_ed5ffb60-0299-4039-85a7-5f797daeb58b,0.0,0.0,0.0
13411,bldg_e3e64c35-d791-4fa8-9922-de458514e379,0.0,0.0,0.0
13412,bldg_d96fd682-916c-48dc-b90d-50bd1980e6ec,0.0,0.0,0.0
13413,bldg_7a850421-2f3b-4d90-bab1-81cfba0c1c50,0.0,0.0,0.0
13414,bldg_5095c95b-dbbd-4397-ad07-813e1adb97a4,0.0,0.0,0.0
13415,bldg_36d105ce-2341-4de5-ace5-b069e7f22270,0.0,0.0,0.0
13416,bldg_6067fef3-b775-4651-b437-5713b255c2cf,0.0,0.0,0.0
13417,bldg_1cb1f301-181f-4719-8aec-199fabd2d843,0.0,0.0,0.0
13418,bldg_9bea5349-d819-471a-9686-a00c5e3f8b67,0.0,0.0,0.0
13419,bldg_42162753-c9bf-4f16-88b1-b895833321d5,0.0,0.0,0.0
13420,bldg_6367bed9-98bb-4266-a792-52514a3b0462,0.0,0.0,0.0
13421,bldg_8d3cccdd-0f45-4b13-a516-d9804c4397a3,0.0,0.0,0.0
13422,bldg_b1cb164f-5f52-45fe-8c4b-08845cb5203b,0.0,0.0,0.0
13423,bldg_60c381d2-6c6b-456b-81da-a52f939c5a13,0.0,0.0,0.0
13424,bldg_674d53f5-aa1e-41c5-bf51-7495fe59ee79,0.0,0.0,0.0
13425,bldg_a6cf29f5-30db-46f8-832b-ad48190c79e3,0.0,0.0,0.0
13426,bldg_93f93c0c-93e5-4a1f-9815-59f3a5df3616,0.0,0.0,0.0
13427,bldg_95f89a49-0f08-4de4-b863-9ad221495f4b,0.0,0.0,0.0
13428,bldg_79f8ec1e-7cb3-42a8-8a50-ffb41d725354,0.0,0.0,0.0
13429,bldg_464c08e9-0ca7-4f79-b9d2-fdceb343e600,0.0,0.0,0.0
13430,bldg_74d972b4-8115-4bf1-a25f-f5b37db91604,0.0,0.0,0.0
13431,bldg_5e7b8f1e-c704-43ae-8454-35e413bbc67e,0.0,0.0,0.0
13432,bldg_f8476a46-683c-4d2f-9165-7b45867afa8e,0.0,0.0,0.0
13433,bldg_5ab515a6-bb85-4dff-b777-b53193d82349,0.0,0.0,0.0
13434,bldg_41117c1c-69e6-4ba2-ba5c-de21b001a942,0.0,0.0,0.0
13435,bldg_6be74820-6905-46fb-8a59-f3b181e68e41,0.0,0.0,0.0
13436,bldg_b88802d1-25a6-4efc-a6dd-d6283153e145,0.0,0.0,0.0
13437,bldg_01736441-239d-4199-841a-08bc5be1b575,0.0,0.0,0.0
13438,bldg_495d8475-c64d-48df-8a71-e17b82943253,0.0,0.0,0.0
13439,bldg_ac06b34d-69c9-4319-a1d5-6f48ad87a375,0.0,0.0,0.0
13440,bldg_9a6bd1ba-6f86-46c3-84ba-f60c0861d266,0.0,0.0,0.0
13441,bldg_5b912a48-75e7-4174-b2ff-5798efd2d060,0.0,0.0,0.0
13442,bldg_7096775f-a7c0-4528-9213-bd77ae411a4f,0.0,0.0,0.0
13443,bldg_7b7f3b2a-e4a6-4d79-ac64-4e406f3172c3,0.0,0.0,0.0
13444,bldg_a3aa0697-b2d4-4997-bb21-f7e19dd3c59b,0.0,0.0,0.0
13445,bldg_df32fd7a-fee1-4116-820b-7797e62a96e0,0.0,0.0,0.0
13446,bldg_8413db7c-490b-460b-8700-49cb47fccc99,0.0,0.0,0.0
13447,bldg_f44e6f2d-d0cd-4a89-a9d8-d0d4fe0b1b00,0.0,0.0,0.0
