,bldg_Building_gml_id,value_building_per_sqare_meter,value_indoor_movable_property,floor_height,value_building,value_building_Above,value_building_Below,value_contents_Above,value_contents_Below,value_contents
14634,bldg_d996d8e5-f39f-48d9-9748-b7112af9cbdd,20000,0,3.351600000009057,4154695.6126278,0.0,0.0,0.0,0.0,0.0
14635,bldg_3b8f83ef-923f-4465-81fb-b21f6ed856d1,20000,0,2.665500000002794,1436275.6264349706,0.0,0.0,0.0,0.0,0.0
14636,bldg_072fc057-d113-4646-a428-1f0de32097c3,20000,0,4.053099999990081,2745354.354252533,0.0,0.0,0.0,0.0,0.0
14637,bldg_2109aab7-d8d5-4aa1-9c37-a3e332bf1de5,20000,0,1.8453499999959604,6511436.000480001,0.0,0.0,0.0,0.0,0.0
14638,bldg_3d42d3e9-4162-4639-91c5-8fd48e6f6b1b,20000,0,3.0,2114851.99972,0.0,0.0,0.0,0.0,0.0
14639,bldg_743eee38-0fdc-4432-a8e3-c4bd126da972,20000,0,2.632500000006985,1030760.0643829355,0.0,0.0,0.0,0.0,0.0
14640,bldg_a8d85284-a4bd-4d48-9892-fccd400214ce,20000,0,1.4575000000040745,4874719.99972,0.0,0.0,0.0,0.0,0.0
14641,bldg_2db47acb-ef10-4d16-b59b-cef42fd8b2fc,20000,0,1.4173999999984517,3577512.0009199996,0.0,0.0,0.0,0.0,0.0
14642,bldg_e2a0f369-20f9-4d71-aa3a-159e736bc4f6,20000,0,2.770199999999022,7702088.4617926255,0.0,0.0,0.0,0.0,0.0
14643,bldg_9fc8854b-22b8-4a28-b134-7eb4f0373341,20000,0,3.0,1371845.9997919998,0.0,0.0,0.0,0.0,0.0
14644,bldg_5e3aeada-71b5-4d42-8522-d6bef4810aff,20000,0,4.644000000000233,421962.00016,0.0,0.0,0.0,0.0,0.0
14645,bldg_f94e3bcd-3d88-4579-8a3c-92216cbdd23c,20000,0,2.143850000000384,9420638.00084,0.0,0.0,0.0,0.0,0.0
14646,bldg_ca437064-9134-4482-aa57-8d2c11f95ce3,20000,0,3.0,529715.6613401996,0.0,0.0,0.0,0.0,0.0
14647,bldg_76387d88-03f9-412c-821b-5908f01cd817,20000,0,3.0,1016398.999654,0.0,0.0,0.0,0.0,0.0
14648,bldg_bf1134e4-37d9-42a4-8878-00b34d3fd027,20000,0,2.501700000007986,1492884.000372,0.0,0.0,0.0,0.0,0.0
14649,bldg_154b413c-d80a-49ea-8d79-88152ae5a224,20000,0,1.5,7497358.000440001,0.0,0.0,0.0,0.0,0.0
14650,bldg_e572fc90-b1c0-4974-963d-f22f1f170bc7,20000,0,3.090299999996205,1759313.0,0.0,0.0,0.0,0.0,0.0
14651,bldg_2e04a886-c803-4228-87e1-85c43410ca43,20000,0,4.332300000009127,535579.9998839999,0.0,0.0,0.0,0.0,0.0
14652,bldg_e7e16790-fc63-453f-92e5-03b412a30fe4,20000,0,1.5,3889703.99956,0.0,0.0,0.0,0.0,0.0
14653,bldg_4b10d99c-7a6f-440b-adfc-43882f6def3a,20000,0,3.431700000001001,2891350.99932,0.0,0.0,0.0,0.0,0.0
14654,bldg_8b98db5a-fc24-4923-8ed0-e1665fccc4d6,20000,0,3.921200000004319,3792560.0007,0.0,0.0,0.0,0.0,0.0
14655,bldg_6ea02cc5-1f76-4628-b2fa-ac225709b990,20000,0,2.707300000009127,308289.000092,0.0,0.0,0.0,0.0,0.0
14656,bldg_1edef8d4-6912-4477-a42f-c7a62bf00c64,20000,0,4.170700000002398,1337723.000138,0.0,0.0,0.0,0.0,0.0
14657,bldg_bf5f5008-cfb7-416a-9e50-d0f79e84e082,20000,0,1.8835500000059255,5264151.99904,0.0,0.0,0.0,0.0,0.0
14658,bldg_6bf2cb13-75b0-473f-a988-7866cafc763b,20000,0,3.0,3368790.00008,0.0,0.0,0.0,0.0,0.0
14659,bldg_29b3f5b8-1237-400e-bd19-bd711a94db19,20000,0,3.0,547002.0000240001,0.0,0.0,0.0,0.0,0.0
14660,bldg_5ffb7385-0ed5-4aad-8a38-6031c0624e10,20000,0,4.473199999993085,2804509.9993600002,0.0,0.0,0.0,0.0,0.0
14661,bldg_1f883b40-f7c8-4ab3-bb00-9657816cdacf,20000,0,2.3179999999993015,11026720.00004,0.0,0.0,0.0,0.0,0.0
14662,bldg_427d2637-2a62-4c71-8c93-a688477c0efc,20000,0,1.5,1553740.000036,0.0,0.0,0.0,0.0,0.0
14663,bldg_d646483d-c60d-46a5-a2c7-c09ef1a19977,20000,0,3.0,411541.00024,0.0,0.0,0.0,0.0,0.0
14664,bldg_9074e378-e845-4433-a4f5-fba27b7eaef9,20000,0,4.553799999994226,2695272.99992,0.0,0.0,0.0,0.0,0.0
14665,bldg_0f4a9e2d-3437-40e4-882b-4d8f2925001a,20000,0,3.252200000002631,4148848.9044567244,0.0,0.0,0.0,0.0,0.0
14666,bldg_d8031a3d-ca88-42ed-941c-e5950dc09ade,20000,0,3.135466666664191,38766725.607571274,0.0,0.0,0.0,0.0,0.0
14667,bldg_e080a756-240d-47ce-a669-8ff22c65d62e,20000,0,6.645099999994272,1825758.999732,0.0,0.0,0.0,0.0,0.0
14668,bldg_5d41842e-f179-4426-94a5-4d78779ec985,20000,0,2.7771000000066124,1111385.999928,0.0,0.0,0.0,0.0,0.0
14669,bldg_1c58c58c-f593-4f9f-ac0d-267aec66f26b,20000,0,4.26950000000943,3399088.815633687,0.0,0.0,0.0,0.0,0.0
14670,bldg_457c9eb9-7328-48b4-b1d5-c2bda92f4e91,20000,0,1.5,1639806.00032,0.0,0.0,0.0,0.0,0.0
14671,bldg_cad5b9fc-b45d-4816-99cf-759c882414c7,20000,0,1.370600000002014,2906404.00064,0.0,0.0,0.0,0.0,0.0
14672,bldg_c910bebd-5893-4a9c-ab5c-3cde892e32d7,20000,0,3.0,147623.7336711302,0.0,0.0,0.0,0.0,0.0
14673,bldg_a3a13195-38b7-4996-857b-0c7557b12fa9,20000,0,2.699899999999616,7535933.99852,0.0,0.0,0.0,0.0,0.0
14674,bldg_97dca2b9-6964-481f-a301-3d32587b005e,20000,0,3.0,907622.1628418827,0.0,0.0,0.0,0.0,0.0
14675,bldg_72f3ef38-2c90-4b6c-bbf4-4d6c2fe7527e,20000,0,6.69189999999071,1445845.999908,0.0,0.0,0.0,0.0,0.0
14676,bldg_c9ae773b-4817-4e4f-b7e4-2ac4ed76193d,20000,0,4.0328000000008615,2137580.8273248123,0.0,0.0,0.0,0.0,0.0
14677,bldg_648a323f-e760-4220-811a-39efae560cb9,20000,0,3.829299999997602,6482814.138116834,0.0,0.0,0.0,0.0,0.0
14678,bldg_e23d974d-9c69-4657-9523-dbbb61e9f75b,20000,0,5.089799999987008,2044267.99966,0.0,0.0,0.0,0.0,0.0
14679,bldg_6196b393-a727-429a-94f4-e464f5b2e95e,20000,0,4.206300000005285,3607022.1363346847,0.0,0.0,0.0,0.0,0.0
14680,bldg_5e7f9b6f-82a6-491d-a434-bce1b15227ac,20000,0,2.5151999999943655,601373.2065603397,0.0,0.0,0.0,0.0,0.0
14681,bldg_1f6bd609-dcdb-4ca1-a85c-99ceac020dce,20000,0,3.0,278595.7503076145,0.0,0.0,0.0,0.0,0.0
14682,bldg_a98d1dba-4160-4973-a042-fe76dcb7b014,20000,0,3.5307000000029802,2907634.0004600002,0.0,0.0,0.0,0.0,0.0
14683,bldg_c2b0120a-5d27-481a-b7f5-7541a59f53f9,20000,0,7.478100000007544,1875157.00006,0.0,0.0,0.0,0.0,0.0
14684,bldg_4ceb566e-0d10-4d85-aa1a-6fdb0e290d0d,20000,0,3.0,147335.9999568,0.0,0.0,0.0,0.0,0.0
14685,bldg_f17e5750-5ef0-4fb7-84e5-6dad64679bc7,20000,0,2.2210999999952037,10848856.000119999,0.0,0.0,0.0,0.0,0.0
14686,bldg_bb0ba2dc-ff7c-459b-b53f-fbe64ae03a14,20000,0,3.0,4585499.105552234,0.0,0.0,0.0,0.0,0.0
14687,bldg_3a81fe6d-601b-4ffa-89af-909fc76c7fe1,20000,0,2.5469000000011874,1242393.000092,0.0,0.0,0.0,0.0,0.0
14688,bldg_fb8ac834-59cf-435e-b618-061e472ecc50,20000,0,3.0,272083.4019086163,0.0,0.0,0.0,0.0,0.0
14689,bldg_864e3030-b8a8-4872-9775-d82a144bc739,20000,0,3.130699999994249,3754357.1997603234,0.0,0.0,0.0,0.0,0.0
14690,bldg_0b8d0f75-6e81-4345-9bea-02e6ddeb7483,20000,0,3.5755999999964843,2747852.653800371,0.0,0.0,0.0,0.0,0.0
14691,bldg_4a3616f3-296e-49bc-894c-68beefeafb32,20000,0,2.68300000000454,1124845.2274696683,0.0,0.0,0.0,0.0,0.0
14692,bldg_cbe0bedf-fa8a-44a1-b83d-7cedf9c4a250,20000,0,3.1926000000094064,1987963.550892563,0.0,0.0,0.0,0.0,0.0
14693,bldg_480ce8de-efd8-4580-bbf9-2eca3e1dce20,20000,0,3.63119999999617,7191075.582895328,0.0,0.0,0.0,0.0,0.0
14694,bldg_f93d7f86-2e96-45b9-bb76-673fc2ad5e11,20000,0,4.43310000000929,4093383.00046,0.0,0.0,0.0,0.0,0.0
14695,bldg_fc6ae197-14c6-4017-bbb8-8e0693f93fab,20000,0,3.7431000000069616,3312346.3127809567,0.0,0.0,0.0,0.0,0.0
14696,bldg_b76e8957-6d22-4daa-baf5-b4e480055657,20000,0,3.2304000000003725,435523.42337292916,0.0,0.0,0.0,0.0,0.0
14697,bldg_a625f03b-b4f6-468d-a155-e33fc5c36736,20000,0,3.0267000000021653,4130249.99944,0.0,0.0,0.0,0.0,0.0
14698,bldg_c6c9f1c1-7638-4740-bfdb-eac2b3131048,20000,0,3.0,973554.0002240001,0.0,0.0,0.0,0.0,0.0
14699,bldg_cdd7f86d-dd2e-449d-9a05-e172799df0f8,20000,0,3.4033999999955995,4076148.862308823,0.0,0.0,0.0,0.0,0.0
14700,bldg_372c2e75-1de5-4053-a4a3-395f72f4f61d,20000,0,1.845500000003085,3673758.0002200003,0.0,0.0,0.0,0.0,0.0
14701,bldg_644cb411-96d4-4e9c-839b-172afdaa3cd3,20000,0,5.01249999999709,3707594.9999599997,0.0,0.0,0.0,0.0,0.0
14702,bldg_5bc14b58-2aaa-48c7-a3e7-d5e22294dd43,20000,0,1.436199999996461,7458312.00172,0.0,0.0,0.0,0.0,0.0
14703,bldg_51ef1b00-9ce2-4a35-bbf4-f66befe6fe31,20000,0,2.601199999990058,2095022.2037323392,0.0,0.0,0.0,0.0,0.0
14704,bldg_4c1cdc31-4ed5-4456-b8f9-78ec5aa5eea3,20000,0,3.8803999999945518,2527955.978040976,0.0,0.0,0.0,0.0,0.0
14705,bldg_dde2b9dd-23ad-4de0-b167-dd0d0aabb864,20000,0,2.340750000003027,2238269.99984,0.0,0.0,0.0,0.0,0.0
14706,bldg_cb450fc8-3079-40c0-9961-982bf33aa64a,20000,0,1.712100000004284,4300818.000279999,0.0,0.0,0.0,0.0,0.0
14707,bldg_ef496940-1923-44e7-85c8-e827a5905eb8,20000,0,2.695899999991525,742563.999708,0.0,0.0,0.0,0.0,0.0
14708,bldg_4ea99b57-3eb8-447b-b9c0-164c9a20b5d9,20000,0,2.260999999998603,4913365.768964444,0.0,0.0,0.0,0.0,0.0
14709,bldg_c52a7684-b622-4b43-b428-a6febe9cfa87,20000,0,3.0,460885.2398602231,0.0,0.0,0.0,0.0,0.0
14710,bldg_c1c136d1-8305-4f98-ad6e-65b2342a4bab,20000,0,3.3989000000001397,1378236.0003819999,0.0,0.0,0.0,0.0,0.0
14711,bldg_b3a2bc7f-b295-4e04-99a3-bc6a7ab2f648,20000,0,2.3571500000034575,6337688.00036,0.0,0.0,0.0,0.0,0.0
14712,bldg_40beefe0-0feb-4c13-b3a3-ddc7bbdb0f6c,20000,0,2.9223500000007334,8393278.001,0.0,0.0,0.0,0.0,0.0
14713,bldg_07e791b7-1239-4d11-aa3b-283d4e0d93ac,20000,0,4.376700000007986,1650238.000616,0.0,0.0,0.0,0.0,0.0
14714,bldg_ce6abf4c-59b4-451a-a7af-1b11bf718b0e,20000,0,3.9142999999894528,2489967.002767878,0.0,0.0,0.0,0.0,0.0
14715,bldg_96d8c392-b4d5-4d23-a7f6-4bded579c8cd,20000,0,4.085799999986193,2392410.131843164,0.0,0.0,0.0,0.0,0.0
14716,bldg_15a45150-fb7b-4a56-8566-a8ff393a92a2,20000,0,2.8637000000016997,5428365.093902901,0.0,0.0,0.0,0.0,0.0
14717,bldg_3ecf8f64-4622-47c2-81cc-279249b14bd1,20000,0,1.5,8599169.99952,0.0,0.0,0.0,0.0,0.0
14718,bldg_cab25057-0bc2-45ec-bd72-e9f84b7e9b63,20000,0,2.964700000011362,6658614.338071659,0.0,0.0,0.0,0.0,0.0
14719,bldg_caa264b8-1eb8-4857-8617-10d1da42fe7d,20000,0,3.177800000004936,2356982.99968,0.0,0.0,0.0,0.0,0.0
14720,bldg_6c620df0-a30a-4bed-be51-079630ef8eca,20000,0,2.8432000000029802,1650785.999588,0.0,0.0,0.0,0.0,0.0
14721,bldg_5508dd8d-ddec-41e0-9cf9-de8a43b6d19e,20000,0,4.897399999987101,2293951.0001,0.0,0.0,0.0,0.0,0.0
14722,bldg_caa9a4a3-b923-4973-ac35-97454ded86da,20000,0,3.3888000000006286,329262.9500846967,0.0,0.0,0.0,0.0,0.0
14723,bldg_fdf5e229-d92d-44a4-aa33-6f6276fd7054,20000,0,3.0,504662.6581538426,0.0,0.0,0.0,0.0,0.0
14724,bldg_65c36b6c-925d-4d15-9246-70678ca39a57,20000,0,2.4910499999969034,10410076.002640001,0.0,0.0,0.0,0.0,0.0
14725,bldg_d187a440-bc05-4707-812a-0cbc384511b7,20000,0,2.766649999997753,2767035.99894,0.0,0.0,0.0,0.0,0.0
14726,bldg_ac6872f5-438f-4d8b-ae6a-7f45564090fc,20000,0,3.0204999999987194,1941783.982530411,0.0,0.0,0.0,0.0,0.0
14727,bldg_d372a341-b72e-49be-80bd-914b480de8f7,20000,0,4.7929000000003725,2695539.9999999995,0.0,0.0,0.0,0.0,0.0
14728,bldg_cced261d-c368-4034-9e62-2d27c864baa2,20000,0,1.565099999999802,6708127.99948,0.0,0.0,0.0,0.0,0.0
14729,bldg_535ce4b0-1bd4-4f41-b06e-19472a51c0fd,20000,0,3.797500000000582,2215316.733865049,0.0,0.0,0.0,0.0,0.0
14730,bldg_f8fc6b8e-9809-4038-8677-69c2b913af81,20000,0,3.0,1356029.9997120001,0.0,0.0,0.0,0.0,0.0
14731,bldg_9cbb9021-2ff1-4891-b6ea-c368f323a355,20000,0,2.960899999990943,1188802.6763605808,0.0,0.0,0.0,0.0,0.0
14732,bldg_ab96d5c4-8467-4b27-a3bc-8c433d41c517,20000,0,4.591899999999441,3526528.00034,0.0,0.0,0.0,0.0,0.0
14733,bldg_6a48201b-bb89-470d-aa13-537342f2def2,20000,0,3.1431999999913387,2402165.99976,0.0,0.0,0.0,0.0,0.0
14734,bldg_dc6d9c94-b128-4d90-b6e3-6d8f95d855ea,20000,0,2.5855500000034226,14344259.783514863,0.0,0.0,0.0,0.0,0.0
14735,bldg_7cf29967-3868-45fb-a2d8-6854389794a6,20000,0,3.0,207523.46459427496,0.0,0.0,0.0,0.0,0.0
14736,bldg_ffcee06f-9aef-41f4-90c1-1a025768a981,20000,0,3.0,1011985.000004,0.0,0.0,0.0,0.0,0.0
14737,bldg_02fc67f2-497e-4f05-ae7d-6ecc689fa05e,20000,0,1.5,955044.000076,0.0,0.0,0.0,0.0,0.0
14738,bldg_e1da2c84-789f-4b46-b953-59fe2df5fd4f,20000,0,2.639100000000326,573632.000254,0.0,0.0,0.0,0.0,0.0
14739,bldg_8e63fdbb-5c1f-4b51-b9e8-b426557e21e5,20000,0,1.4235499999995227,8395803.99904,0.0,0.0,0.0,0.0,0.0
14740,bldg_4798f4b6-b9c6-4388-964e-9b7d95c6ab54,20000,0,2.416449999996985,13504562.00084,0.0,0.0,0.0,0.0,0.0
14741,bldg_d6d8c2dd-8545-4d64-be3b-29592cb76691,20000,0,3.919399999998859,1195478.665226402,0.0,0.0,0.0,0.0,0.0
14742,bldg_21ed3bbf-da7d-40a8-b88e-0008227cbd39,20000,0,3.0199000000066007,9910539.946703693,0.0,0.0,0.0,0.0,0.0
14743,bldg_7772dafd-221e-4b00-bfb9-de8398c5775c,20000,0,3.79660000000149,3352578.8694544584,0.0,0.0,0.0,0.0,0.0
14744,bldg_d2cca93f-86ef-479e-a2d0-d4939a8fe4e2,20000,0,3.777700000006007,2775467.520259821,0.0,0.0,0.0,0.0,0.0
14745,bldg_624df6ac-622c-47c5-aa03-d0ec17f20e3b,20000,0,4.452900000003865,4093828.00008,0.0,0.0,0.0,0.0,0.0
14746,bldg_63490df2-4ba8-4282-94ec-3c6cc7b8f667,20000,0,3.247749999994994,11693032.233799981,0.0,0.0,0.0,0.0,0.0
14747,bldg_a6e49975-82d9-4b58-ad64-5b7ff8779933,20000,0,3.648300000000745,3681318.826104306,0.0,0.0,0.0,0.0,0.0
14748,bldg_1f12745a-2d07-4c43-b4e8-f03e22c0819d,20000,0,3.599800000010873,2690500.99976,0.0,0.0,0.0,0.0,0.0
14749,bldg_062ee1f5-b63f-478b-a2ec-1a7fdefb28aa,20000,0,1.8783499999990454,7528177.999120001,0.0,0.0,0.0,0.0,0.0
14750,bldg_f030dfcc-37ce-41ff-8e5a-8523c5bfca48,20000,0,1.3487500000046566,2960494.0002,0.0,0.0,0.0,0.0,0.0
14751,bldg_c71e6486-7c80-4a7a-87ec-03d762235be4,20000,0,2.433499999999185,3114271.99962,0.0,0.0,0.0,0.0,0.0
14752,bldg_00260274-d308-4414-a8b2-5f7197a0af42,20000,0,3.6960000000108266,2800186.6599964285,0.0,0.0,0.0,0.0,0.0
14753,bldg_82008095-028a-4795-80bc-309a36ed17d2,20000,0,2.671199999997043,4965018.5669660065,0.0,0.0,0.0,0.0,0.0
14754,bldg_ec642588-5a64-4b93-9811-7cd1251d2b57,20000,0,1.8761500000036904,11886566.00132,0.0,0.0,0.0,0.0,0.0
14755,bldg_bcf966f2-6329-4360-bfa7-8805e2f84220,20000,0,3.8629999999975553,2895169.959337507,0.0,0.0,0.0,0.0,0.0
14756,bldg_9022f4ba-1a0d-48be-a9b2-7e0815342783,20000,0,1.4254999999975553,1787939.998388,0.0,0.0,0.0,0.0,0.0
14757,bldg_d762000f-69ba-4bb4-b6cf-6d410c53422f,20000,0,2.74649999999383,3063052.0810314645,0.0,0.0,0.0,0.0,0.0
14758,bldg_c90d7010-4560-4dcc-bf66-485bc3f68c2f,20000,0,2.1397500000020955,3299321.9988200003,0.0,0.0,0.0,0.0,0.0
14759,bldg_e93c1d30-8541-4431-8eb8-d33c25331ce5,20000,0,3.8224000000045635,2489200.447330705,0.0,0.0,0.0,0.0,0.0
14760,bldg_ab21af26-4258-4777-abd4-8ec47b4be125,20000,0,3.034700000003795,839420.000642,0.0,0.0,0.0,0.0,0.0
14761,bldg_203b20b8-6ac6-4ed4-8fee-f5eacc248e3a,20000,0,3.873600000006263,5943740.435797008,0.0,0.0,0.0,0.0,0.0
14762,bldg_22c5391e-953e-4d59-b312-8a1ec72b74c5,20000,0,2.3347500000018044,5638930.08925676,0.0,0.0,0.0,0.0,0.0
14763,bldg_a69f2339-5542-4206-bb6c-1ae6d054419f,20000,0,3.2652000000089174,626281.0004060001,0.0,0.0,0.0,0.0,0.0
14764,bldg_e5208f90-4a00-4ddf-b0fc-e0ed6c510f2a,20000,0,1.430500000002212,6309735.9998,0.0,0.0,0.0,0.0,0.0
14765,bldg_f2713490-7e5e-4a85-8e27-6e17e3bcd55d,20000,0,3.7056999999986147,10504675.865046933,0.0,0.0,0.0,0.0,0.0
14766,bldg_89cac9d8-7237-48e4-b201-6a11c5ec97b8,20000,0,4.144800000009127,24076006.357628867,0.0,0.0,0.0,0.0,0.0
14767,bldg_8d70835d-c6e9-4d43-88ed-ba588246d613,20000,0,3.0,203021.81534203005,0.0,0.0,0.0,0.0,0.0
14768,bldg_545dc848-9fb9-4c02-97ba-62d68db526d9,20000,0,2.55460000000312,1640205.5465609354,0.0,0.0,0.0,0.0,0.0
14769,bldg_d9ac5624-0117-43fe-9919-69f013bee9c9,20000,0,2.0961000000024796,4977064.000159999,0.0,0.0,0.0,0.0,0.0
14770,bldg_7f500e4b-5c93-4adc-8ea7-018050d15c01,20000,0,4.687000000005355,3206254.0006199996,0.0,0.0,0.0,0.0,0.0
14771,bldg_70cc0f03-3028-43bf-b240-ce843a5a80e1,20000,0,3.0,454596.99872949073,0.0,0.0,0.0,0.0,0.0
14772,bldg_87428a91-47ea-486f-8052-6bbf81805150,20000,0,3.73059999999532,2238200.1925159283,0.0,0.0,0.0,0.0,0.0
14773,bldg_55c12f66-93ce-4247-a8e3-b0a24297048f,20000,0,3.0,1626734.0648518077,0.0,0.0,0.0,0.0,0.0
14774,bldg_75e207b5-8c4a-450d-baaa-83a42ab13639,20000,0,3.813899999993737,1278591.999844,0.0,0.0,0.0,0.0,0.0
14775,bldg_e7e302af-7655-4a10-82f0-0b71a6ec221c,20000,0,1.8359500000005937,4987691.99776,0.0,0.0,0.0,0.0,0.0
14776,bldg_a1760f79-30d6-45fa-b500-9fa3c59a1076,20000,0,3.0,167617.38429106123,0.0,0.0,0.0,0.0,0.0
14777,bldg_ae55c11c-9853-4d40-974b-320f191cbb12,20000,0,3.2406000000046333,4584507.0005,0.0,0.0,0.0,0.0,0.0
14778,bldg_5d6c833a-2133-496c-b064-e30b531de264,20000,0,2.0067500000004657,5681917.999360001,0.0,0.0,0.0,0.0,0.0
14779,bldg_aeabf748-f971-40f2-9235-fc8f81dfd742,20000,0,2.202550000001793,8703500.00052,0.0,0.0,0.0,0.0,0.0
14780,bldg_3f7ed7f4-dfe1-42cf-a369-0732169269d5,20000,0,4.333199999993667,2617154.00028,0.0,0.0,0.0,0.0,0.0
14781,bldg_9d232906-e22c-4a70-a95a-7d19acdbdd5c,20000,0,3.0729500000015832,6580557.108220732,0.0,0.0,0.0,0.0,0.0
14782,bldg_d50b5caa-bb58-4f89-a442-3fa30f735b29,20000,0,4.201400000005378,2611218.8825945337,0.0,0.0,0.0,0.0,0.0
14783,bldg_2fb4fad6-b50e-4a8b-a57c-ce56fdf99646,20000,0,2.71085000000312,5859220.00128,0.0,0.0,0.0,0.0,0.0
14784,bldg_1178ed43-1bb3-4c67-a5b4-79cc5c5a65ab,20000,0,6.53169999999227,4164469.00004,0.0,0.0,0.0,0.0,0.0
14785,bldg_24012273-2c0d-4d04-9246-1ceea265cbac,20000,0,2.7488000000012107,826834.9999820001,0.0,0.0,0.0,0.0,0.0
14786,bldg_983db221-3a83-4c59-bdb8-3e3e2a88be77,20000,0,1.694100000000617,6467982.00088,0.0,0.0,0.0,0.0,0.0
14787,bldg_6cca3868-9c2f-4f70-bd72-8a3b880758a9,20000,0,2.5319000000017695,8744574.210979342,0.0,0.0,0.0,0.0,0.0
14788,bldg_87aab194-9acf-4b71-a9b9-06e5a60e7752,20000,0,3.8585000000020955,3870776.00012,0.0,0.0,0.0,0.0,0.0
14789,bldg_d845b221-baed-4471-ab5a-0cb9fc45790e,20000,0,2.713450000002922,3263815.99834,0.0,0.0,0.0,0.0,0.0
14790,bldg_4a7a7741-6317-4e66-bacb-abb52c3112f1,20000,0,1.4853499999953783,5893014.00112,0.0,0.0,0.0,0.0,0.0
14791,bldg_e1af7665-6d44-4034-90f5-ce666ee1ef6d,20000,0,3.0,876811.99956,0.0,0.0,0.0,0.0,0.0
14792,bldg_012760ba-9e98-4591-8cbf-079119162845,20000,0,3.0,631282.3926900004,0.0,0.0,0.0,0.0,0.0
14793,bldg_6bb032eb-1169-4896-be38-7500415d6a2d,20000,0,1.718350000002829,6598040.0011599995,0.0,0.0,0.0,0.0,0.0
14794,bldg_b79f0468-5056-411d-bc40-7dbfe56ee741,20000,0,3.0,72818867.86740182,0.0,0.0,0.0,0.0,0.0
14795,bldg_135b190f-8cba-40d8-908a-c9ab63317581,20000,0,2.347300000001269,7552991.386922108,0.0,0.0,0.0,0.0,0.0
14796,bldg_1c7e9852-a888-41f6-bbb5-f11ad3660e28,20000,0,1.525500000003376,5444063.99928,0.0,0.0,0.0,0.0,0.0
14797,bldg_468d9b6e-5cec-4463-8903-01a71cf94a0f,20000,0,3.8932000000058906,1063920.999642,0.0,0.0,0.0,0.0,0.0
14798,bldg_a3aa003e-2bb6-429f-8f2c-94001b6382b1,20000,0,3.013550000003306,8337362.021442602,0.0,0.0,0.0,0.0,0.0
14799,bldg_e7ef2f22-407d-400c-86b0-df2f700ad9a3,20000,0,2.6019999999989523,948549.9995719999,0.0,0.0,0.0,0.0,0.0
14800,bldg_9e8df979-c543-4acc-9310-eccb438edae5,20000,0,5.6622000000061234,3935710.00052,0.0,0.0,0.0,0.0,0.0
14801,bldg_92931492-acc2-4723-88a0-55b8247e6790,20000,0,1.5367499999993015,7137289.99984,0.0,0.0,0.0,0.0,0.0
14802,bldg_5cb88468-dfc0-429a-9e8f-590b444a5b28,20000,0,4.351199999990058,2838576.99984,0.0,0.0,0.0,0.0,0.0
14803,bldg_1bbe730e-2187-4ea5-b455-4b941b1ab7f7,20000,0,4.2271999999939,2519754.00032,0.0,0.0,0.0,0.0,0.0
14804,bldg_858403ff-25a5-4fa8-8b1d-cbae8709b645,20000,0,3.3197999999974854,1648465.309784071,0.0,0.0,0.0,0.0,0.0
14805,bldg_9856e480-b011-4e16-8a23-58791e00e2a1,20000,0,3.812099999995553,8595427.99944,0.0,0.0,0.0,0.0,0.0
14806,bldg_cbe2ad9b-4585-4a41-ab4b-f15e41949017,20000,0,2.6744000000035157,880106.9542130296,0.0,0.0,0.0,0.0,0.0
14807,bldg_19fa4a8d-9d3c-4c27-bf62-c485b07d0970,20000,0,2.3320999999996275,8599169.99952,0.0,0.0,0.0,0.0,0.0
14808,bldg_474184d8-d941-42b3-a88a-95c807740c88,20000,0,1.5,363942.000036,0.0,0.0,0.0,0.0,0.0
14809,bldg_09465aff-4e0e-419a-bbec-4553724e534a,20000,0,2.5957500000004075,5763923.9992,0.0,0.0,0.0,0.0,0.0
14810,bldg_abdb3b25-4634-45b3-b2cc-34a28f8f9a93,20000,0,4.195900000006077,2329331.088031118,0.0,0.0,0.0,0.0,0.0
14811,bldg_d0de243f-60a6-49ea-b8b7-db9c9b563796,20000,0,0.3181777777774389,2289222.00062,0.0,0.0,0.0,0.0,0.0
14812,bldg_98b5071a-fccb-4a1d-bb85-da1d389bfa9f,20000,0,3.748600000006263,1162920.00018,0.0,0.0,0.0,0.0,0.0
14813,bldg_509d95bb-4e6c-4a1c-b28d-3f0ebe510e4d,20000,0,2.3448500000013155,6432691.431228152,0.0,0.0,0.0,0.0,0.0
14814,bldg_445cafeb-edca-40e8-af2a-e98058dbfce2,20000,0,2.1644999999989523,6157734.000200001,0.0,0.0,0.0,0.0,0.0
14815,bldg_136d39ed-851d-4a9b-a97e-2fc9700992fd,20000,0,3.3321999999898253,3545616.335252836,0.0,0.0,0.0,0.0,0.0
14816,bldg_b75db4b3-29f0-49e5-a0b6-5fea31981d5d,20000,0,2.0151000000041677,8471574.0,0.0,0.0,0.0,0.0,0.0
14817,bldg_535c4adf-7297-41c6-bbc5-951f58c40011,20000,0,3.5138000000006286,5150833.99912,0.0,0.0,0.0,0.0,0.0
14818,bldg_3c4f247a-3a5b-418a-8ef4-a84ee4dc7fc6,20000,0,3.0,933136.999618,0.0,0.0,0.0,0.0,0.0
14819,bldg_03f79635-487e-4821-9970-7a9478428332,20000,0,1.3608499999972992,5916805.99864,0.0,0.0,0.0,0.0,0.0
14820,bldg_3f351c3f-1ab2-4b9a-b0b8-1760df5e6677,20000,0,1.3431500000006054,4382938.0006,0.0,0.0,0.0,0.0,0.0
